,Gesture,Handedness,Landmarks
60,Open,Right,"[(0.33051401376724243, 0.4054622948169708, 1.4446007412516337e-07), (0.36121949553489685, 0.3825397491455078, -0.01600675843656063), (0.38267213106155396, 0.34398287534713745, -0.021480541676282883), (0.3941505253314972, 0.30700618028640747, -0.025862740352749825), (0.40535008907318115, 0.28211525082588196, -0.030144324526190758), (0.3456477224826813, 0.28986403346061707, -0.01313586812466383), (0.34679409861564636, 0.24089691042900085, -0.021487969905138016), (0.3455410599708557, 0.21296687424182892, -0.028279904276132584), (0.3428593873977661, 0.18769878149032593, -0.033577531576156616), (0.32324346899986267, 0.2910121977329254, -0.012493446469306946), (0.31710025668144226, 0.24132433533668518, -0.01956246607005596), (0.31306469440460205, 0.21190619468688965, -0.02605675533413887), (0.3089332580566406, 0.18678206205368042, -0.031304165720939636), (0.3043213188648224, 0.30216002464294434, -0.013789619319140911), (0.2918216288089752, 0.2613600194454193, -0.021389072760939598), (0.2845856845378876, 0.23717769980430603, -0.027378113940358162), (0.2789357900619507, 0.21554358303546906, -0.031956255435943604), (0.28740543127059937, 0.32183200120925903, -0.01682388223707676), (0.27003592252731323, 0.2967713475227356, -0.024862809106707573), (0.2598889470100403, 0.27982091903686523, -0.029204297810792923), (0.25200363993644714, 0.2625132203102112, -0.03212182596325874)]"
61,Open,Right,"[(0.3305133581161499, 0.4060293436050415, 2.4908712248361553e-07), (0.3627089262008667, 0.3827630281448364, -0.01707407832145691), (0.38375401496887207, 0.34522971510887146, -0.024215780198574066), (0.3944409191608429, 0.30824974179267883, -0.029916048049926758), (0.4054408073425293, 0.2809908390045166, -0.03545980900526047), (0.346515417098999, 0.29066941142082214, -0.015760619193315506), (0.3468000292778015, 0.24375897645950317, -0.0263100303709507), (0.34470227360725403, 0.2127888798713684, -0.034578289836645126), (0.34122800827026367, 0.18528199195861816, -0.04075094684958458), (0.3239254355430603, 0.2891850173473358, -0.01552823930978775), (0.31666696071624756, 0.2368563413619995, -0.025207998231053352), (0.3115808069705963, 0.20255354046821594, -0.033298853784799576), (0.3057410717010498, 0.17340001463890076, -0.039163608103990555), (0.30437079071998596, 0.29957035183906555, -0.017291324213147163), (0.2900206744670868, 0.25715377926826477, -0.028551336377859116), (0.2820179760456085, 0.22974459826946259, -0.03667942062020302), (0.2752285599708557, 0.20609506964683533, -0.041696518659591675), (0.2871744632720947, 0.3189330995082855, -0.020539242774248123), (0.26488420367240906, 0.2902633249759674, -0.032122839242219925), (0.25084826350212097, 0.2707521915435791, -0.038178302347660065), (0.23900675773620605, 0.2507946491241455, -0.041587963700294495)]"
62,Open,Right,"[(0.33098623156547546, 0.4072819948196411, 2.1483825207724294e-07), (0.3624632656574249, 0.3837350308895111, -0.016268709674477577), (0.384244829416275, 0.3455074727535248, -0.02288682386279106), (0.3947673439979553, 0.3083810806274414, -0.02827255055308342), (0.40546122193336487, 0.2817476689815521, -0.033536702394485474), (0.34628644585609436, 0.29007336497306824, -0.01415987964719534), (0.34686142206192017, 0.24369099736213684, -0.023896994069218636), (0.34536492824554443, 0.2143886685371399, -0.031798746436834335), (0.3428877592086792, 0.18818196654319763, -0.03795277327299118), (0.32422515749931335, 0.28888335824012756, -0.014086884446442127), (0.3189285099506378, 0.23870185017585754, -0.023029670119285583), (0.3150120973587036, 0.20663049817085266, -0.03088848479092121), (0.3107379376888275, 0.1787651926279068, -0.03679867088794708), (0.3048621118068695, 0.29913419485092163, -0.016014045104384422), (0.29178476333618164, 0.2538897395133972, -0.02655811980366707), (0.28351402282714844, 0.2239418774843216, -0.03506221994757652), (0.2765548527240753, 0.19722884893417358, -0.04080120474100113), (0.287920743227005, 0.3188250660896301, -0.019371328875422478), (0.26617950201034546, 0.2906242311000824, -0.03105158917605877), (0.2518606185913086, 0.2716813087463379, -0.037635624408721924), (0.23951241374015808, 0.2525603771209717, -0.041557129472494125)]"
63,Open,Right,"[(0.33157259225845337, 0.4041132926940918, 2.1049397957995097e-07), (0.3630680441856384, 0.3817943036556244, -0.017003396525979042), (0.38502421975135803, 0.3457866311073303, -0.024241551756858826), (0.3957374393939972, 0.30916184186935425, -0.02993413247168064), (0.40444204211235046, 0.2812974750995636, -0.035500992089509964), (0.34773460030555725, 0.2935476303100586, -0.015664102509617805), (0.3477761447429657, 0.25007346272468567, -0.026073092594742775), (0.34490135312080383, 0.22190023958683014, -0.0345025397837162), (0.3412412405014038, 0.19670169055461884, -0.04085994511842728), (0.3260834515094757, 0.2891663908958435, -0.015336561016738415), (0.3201506435871124, 0.23588590323925018, -0.024572031572461128), (0.31558531522750854, 0.2021428346633911, -0.032301463186740875), (0.31100279092788696, 0.17347590625286102, -0.03796089068055153), (0.30677077174186707, 0.29728153347969055, -0.016981609165668488), (0.2960865795612335, 0.24906526505947113, -0.02790178172290325), (0.2891818881034851, 0.21852336823940277, -0.03631740063428879), (0.2833689749240875, 0.19261160492897034, -0.04180155321955681), (0.2894807755947113, 0.3154107332229614, -0.020024968311190605), (0.2690896689891815, 0.2868008613586426, -0.03196995332837105), (0.25548678636550903, 0.2673353850841522, -0.03835928440093994), (0.2437773048877716, 0.24855279922485352, -0.042039599269628525)]"
64,Open,Right,"[(0.3310593068599701, 0.4031962454319, 2.279692807860556e-07), (0.3627081513404846, 0.3780999779701233, -0.015702055767178535), (0.3836289644241333, 0.34130215644836426, -0.022275522351264954), (0.3922680914402008, 0.30464842915534973, -0.027822954580187798), (0.3995390832424164, 0.27604252099990845, -0.03335381671786308), (0.34766092896461487, 0.28797292709350586, -0.013369201682507992), (0.34781593084335327, 0.24118110537528992, -0.023994749411940575), (0.3456379771232605, 0.21156400442123413, -0.03253904730081558), (0.34252408146858215, 0.18458862602710724, -0.03892454877495766), (0.32587504386901855, 0.2869699001312256, -0.013565434142947197), (0.31849801540374756, 0.23471716046333313, -0.0231736209243536), (0.31360191106796265, 0.2013101577758789, -0.03186370059847832), (0.30830496549606323, 0.17262618243694305, -0.03819233551621437), (0.30778297781944275, 0.29782208800315857, -0.015623253770172596), (0.29439079761505127, 0.253793329000473, -0.026036875322461128), (0.28570085763931274, 0.22415471076965332, -0.033913128077983856), (0.27824217081069946, 0.19771042466163635, -0.039147377014160156), (0.2924012243747711, 0.3177584111690521, -0.019124453887343407), (0.27820104360580444, 0.2874079942703247, -0.029399028047919273), (0.26944077014923096, 0.26697224378585815, -0.034520357847213745), (0.2618619501590729, 0.24747160077095032, -0.037511251866817474)]"
65,Open,Right,"[(0.3312622904777527, 0.4057447016239166, 1.7587881018243934e-07), (0.3629451096057892, 0.38178953528404236, -0.016402829438447952), (0.38362565636634827, 0.343445360660553, -0.022681137546896935), (0.3926296532154083, 0.3057633936405182, -0.027803700417280197), (0.4011331796646118, 0.2774653136730194, -0.032816942781209946), (0.3472742438316345, 0.289695143699646, -0.012972437776625156), (0.34727269411087036, 0.2429639846086502, -0.02210499532520771), (0.34524932503700256, 0.21400956809520721, -0.029936673119664192), (0.34213584661483765, 0.1867532879114151, -0.03622453659772873), (0.32531705498695374, 0.29060959815979004, -0.012217137031257153), (0.3196617662906647, 0.24762427806854248, -0.020634369924664497), (0.31598377227783203, 0.22047972679138184, -0.02835402451455593), (0.3119361400604248, 0.19547246396541595, -0.03460109233856201), (0.30600300431251526, 0.30071189999580383, -0.013542404398322105), (0.2937055826187134, 0.26132869720458984, -0.023234935477375984), (0.2857194244861603, 0.23488472402095795, -0.030226878821849823), (0.2787015736103058, 0.21054419875144958, -0.03523167967796326), (0.28914666175842285, 0.3185778856277466, -0.016467513516545296), (0.2692527174949646, 0.2901195287704468, -0.026950031518936157), (0.2567569613456726, 0.2704940438270569, -0.03236404433846474), (0.24569714069366455, 0.2507944107055664, -0.03567902743816376)]"
66,Open,Right,"[(0.3331449329853058, 0.4013940691947937, 2.2571239810531551e-07), (0.36230915784835815, 0.3768303394317627, -0.013878744095563889), (0.38043269515037537, 0.33791372179985046, -0.01884642243385315), (0.3826649785041809, 0.3015356659889221, -0.022772930562496185), (0.36761823296546936, 0.2878234386444092, -0.026997452601790428), (0.34679311513900757, 0.2907892167568207, -0.013381234370172024), (0.3466109335422516, 0.24769242107868195, -0.022935478016734123), (0.34438031911849976, 0.21970447897911072, -0.03111441805958748), (0.34121325612068176, 0.19444982707500458, -0.037396613508462906), (0.3254043161869049, 0.28857147693634033, -0.014431732706725597), (0.31926417350769043, 0.2362852394580841, -0.022784756496548653), (0.3153819441795349, 0.2019626945257187, -0.03055807575583458), (0.3114217221736908, 0.17262069880962372, -0.03644595667719841), (0.30612266063690186, 0.2977142930030823, -0.017108861356973648), (0.2929736375808716, 0.2509728670120239, -0.027023939415812492), (0.2852718234062195, 0.22134745121002197, -0.03577842935919762), (0.2794189751148224, 0.19597506523132324, -0.04163823276758194), (0.2892535924911499, 0.31666380167007446, -0.021007290109992027), (0.26713526248931885, 0.2882506251335144, -0.03208035230636597), (0.25263911485671997, 0.2703309655189514, -0.038643334060907364), (0.2405938059091568, 0.2526760995388031, -0.04275297746062279)]"
67,Open,Right,"[(0.33325985074043274, 0.4005179703235626, 2.295272167884832e-07), (0.36275869607925415, 0.3755016624927521, -0.016196994110941887), (0.3830001652240753, 0.3391316831111908, -0.022918984293937683), (0.3896750509738922, 0.3039827346801758, -0.028455287218093872), (0.388803631067276, 0.2780504822731018, -0.033962614834308624), (0.34620290994644165, 0.28716498613357544, -0.015722179785370827), (0.3459159731864929, 0.24178102612495422, -0.026811793446540833), (0.34356001019477844, 0.21268509328365326, -0.03556235879659653), (0.3402252197265625, 0.18659311532974243, -0.041986506432294846), (0.32381048798561096, 0.2854243516921997, -0.015975244343280792), (0.3159189820289612, 0.23389849066734314, -0.02626774087548256), (0.31035709381103516, 0.20049607753753662, -0.03505045175552368), (0.30470573902130127, 0.17193014919757843, -0.041302863508462906), (0.30448654294013977, 0.2954864799976349, -0.01803651452064514), (0.2899841070175171, 0.2500990629196167, -0.02922479249536991), (0.2805107533931732, 0.22060246765613556, -0.0379716232419014), (0.2726951539516449, 0.19527971744537354, -0.04357746243476868), (0.2880488932132721, 0.3152003288269043, -0.021490007638931274), (0.2677497863769531, 0.2862923741340637, -0.0332205668091774), (0.25408971309661865, 0.2666015923023224, -0.03955025225877762), (0.2425059825181961, 0.24771589040756226, -0.04312540218234062)]"
68,Open,Right,"[(0.32971808314323425, 0.40117862820625305, 2.5217656229870045e-07), (0.3616299033164978, 0.3769107460975647, -0.015289378352463245), (0.3839834928512573, 0.33992937207221985, -0.021253319457173347), (0.39623308181762695, 0.30516552925109863, -0.02658454328775406), (0.40822845697402954, 0.28215354681015015, -0.03140784054994583), (0.3442968726158142, 0.28395354747772217, -0.010599811561405659), (0.34503623843193054, 0.2375868558883667, -0.019158337265253067), (0.3433537185192108, 0.209504634141922, -0.02641294337809086), (0.34088122844696045, 0.18445786833763123, -0.031408194452524185), (0.322478711605072, 0.28352057933807373, -0.010422352701425552), (0.31302133202552795, 0.23254993557929993, -0.018771657720208168), (0.30567896366119385, 0.19853517413139343, -0.026909107342362404), (0.2988966703414917, 0.1712929755449295, -0.03249436244368553), (0.3041987419128418, 0.2943313717842102, -0.011906031519174576), (0.29388439655303955, 0.2578463852405548, -0.021966602653265), (0.29462137818336487, 0.2544330358505249, -0.02673533745110035), (0.295482337474823, 0.25372135639190674, -0.02819451503455639), (0.28809699416160583, 0.3136284351348877, -0.01500064879655838), (0.27299174666404724, 0.28767865896224976, -0.022872265428304672), (0.26414358615875244, 0.27076664566993713, -0.025214076042175293), (0.2564598321914673, 0.2553362250328064, -0.02575836516916752)]"
69,Open,Right,"[(0.3297043740749359, 0.40055570006370544, 1.7143513275641453e-07), (0.361550897359848, 0.3781542181968689, -0.014242267236113548), (0.3816227316856384, 0.34070053696632385, -0.0198820848017931), (0.3923560380935669, 0.3051070272922516, -0.02451023831963539), (0.4048817753791809, 0.2827984690666199, -0.029376592487096786), (0.34310728311538696, 0.2922104001045227, -0.013055859133601189), (0.3432440161705017, 0.25395891070365906, -0.021792542189359665), (0.34172219038009644, 0.2296684831380844, -0.02923712134361267), (0.3385438323020935, 0.20753780007362366, -0.03525529429316521), (0.32096031308174133, 0.2886696457862854, -0.013931220397353172), (0.3149465322494507, 0.2380620539188385, -0.021953143179416656), (0.3106990158557892, 0.2060280740261078, -0.028876151889562607), (0.3055422008037567, 0.1780901551246643, -0.034316495060920715), (0.3018884062767029, 0.2967628538608551, -0.016625333577394485), (0.28984951972961426, 0.25099894404411316, -0.026739489287137985), (0.28204187750816345, 0.22175702452659607, -0.03521835431456566), (0.27505630254745483, 0.19650040566921234, -0.04108557477593422), (0.2854706048965454, 0.31489992141723633, -0.020493656396865845), (0.2627343237400055, 0.2878981828689575, -0.03155669942498207), (0.24842469394207, 0.26916950941085815, -0.03790060058236122), (0.23598207533359528, 0.25015634298324585, -0.042070016264915466)]"
70,Open,Right,"[(0.3275712728500366, 0.4008912742137909, 2.103373191175706e-07), (0.3580876290798187, 0.37629610300064087, -0.014241257682442665), (0.376369833946228, 0.33539319038391113, -0.01939491555094719), (0.3764781057834625, 0.29560115933418274, -0.02357451803982258), (0.35718563199043274, 0.29214349389076233, -0.028178183361887932), (0.341723769903183, 0.28803572058677673, -0.01329487469047308), (0.34020787477493286, 0.2447504699230194, -0.022082675248384476), (0.33652055263519287, 0.21639294922351837, -0.0295563917607069), (0.3322286605834961, 0.19162848591804504, -0.03570824861526489), (0.3197806179523468, 0.2852853834629059, -0.014433501288294792), (0.31282347440719604, 0.232812762260437, -0.02212747186422348), (0.3070853054523468, 0.19854982197284698, -0.029221445322036743), (0.3011549115180969, 0.1699661910533905, -0.03494752198457718), (0.30087071657180786, 0.2947174608707428, -0.01724843680858612), (0.286817729473114, 0.24882924556732178, -0.026843035593628883), (0.2776997983455658, 0.21912933886051178, -0.035616591572761536), (0.27022498846054077, 0.19490128755569458, -0.041802722960710526), (0.2841987609863281, 0.31439074873924255, -0.021391553804278374), (0.2622849643230438, 0.287337064743042, -0.03222591429948807), (0.24772384762763977, 0.26851457357406616, -0.03919943422079086), (0.23534144461154938, 0.25081828236579895, -0.04402175173163414)]"
71,Open,Right,"[(0.32616016268730164, 0.4011229872703552, 2.4089985117825563e-07), (0.35575437545776367, 0.37553346157073975, -0.01564369909465313), (0.3749707043170929, 0.33647847175598145, -0.0217300932854414), (0.3846408426761627, 0.2990119755268097, -0.027567103505134583), (0.3943966031074524, 0.27201196551322937, -0.03292287141084671), (0.3371978998184204, 0.2846711575984955, -0.012055277824401855), (0.3349752724170685, 0.2366994172334671, -0.02276063710451126), (0.33181649446487427, 0.20782844722270966, -0.03044070489704609), (0.3284188210964203, 0.18258818984031677, -0.03522229194641113), (0.3169688880443573, 0.28543621301651, -0.01187264733016491), (0.30766794085502625, 0.2342323511838913, -0.02370723895728588), (0.3004026412963867, 0.1986842155456543, -0.03293714299798012), (0.2940000891685486, 0.1694289892911911, -0.038631197065114975), (0.2996309697628021, 0.2975735664367676, -0.013411007821559906), (0.2870159447193146, 0.2618098556995392, -0.02801240235567093), (0.2892947793006897, 0.27063629031181335, -0.033181119710206985), (0.29281118512153625, 0.2818678021430969, -0.0332568921148777), (0.2837969958782196, 0.3174731433391571, -0.016384195536375046), (0.2697736322879791, 0.29156604409217834, -0.027217885479331017), (0.26211246848106384, 0.27781441807746887, -0.0305935088545084), (0.25613299012184143, 0.26675283908843994, -0.031093541532754898)]"
72,Open,Right,"[(0.3259539306163788, 0.40214499831199646, 1.770813042867303e-07), (0.35703402757644653, 0.3768100142478943, -0.015769213438034058), (0.3761051893234253, 0.3366946876049042, -0.021857701241970062), (0.385610967874527, 0.29910972714424133, -0.026909733191132545), (0.39736026525497437, 0.2731854319572449, -0.031875986605882645), (0.33713051676750183, 0.28639689087867737, -0.01260586827993393), (0.3363601565361023, 0.24128276109695435, -0.021502399817109108), (0.3341531753540039, 0.2126539647579193, -0.029098154976963997), (0.33132654428482056, 0.18634992837905884, -0.03521464020013809), (0.31524765491485596, 0.2879626750946045, -0.012055770494043827), (0.30872344970703125, 0.24581751227378845, -0.020051028579473495), (0.3044438064098358, 0.21950438618659973, -0.027101295068860054), (0.30029842257499695, 0.19599400460720062, -0.03284313902258873), (0.29646337032318115, 0.298898845911026, -0.0135229816660285), (0.28410249948501587, 0.2606664299964905, -0.022596070542931557), (0.2772827744483948, 0.23670250177383423, -0.02855941466987133), (0.2717745304107666, 0.2154599130153656, -0.03289404138922691), (0.2804456055164337, 0.31798115372657776, -0.01662995107471943), (0.25956660509109497, 0.29240354895591736, -0.026130560785531998), (0.24679768085479736, 0.2739967107772827, -0.030784795060753822), (0.23594188690185547, 0.255545437335968, -0.03372093662619591)]"
73,Open,Right,"[(0.32650476694107056, 0.39879587292671204, 2.3489293710099446e-07), (0.35558274388313293, 0.37449342012405396, -0.014999370090663433), (0.37516725063323975, 0.33373624086380005, -0.020757609978318214), (0.3772135376930237, 0.29439985752105713, -0.0251020360738039), (0.3583486080169678, 0.2912105917930603, -0.0299485232681036), (0.33600443601608276, 0.2844039499759674, -0.015416175127029419), (0.3347765803337097, 0.24214176833629608, -0.024595480412244797), (0.3314683437347412, 0.21446195244789124, -0.03282810375094414), (0.32677099108695984, 0.18961191177368164, -0.039625342935323715), (0.31439971923828125, 0.2836713492870331, -0.016310380771756172), (0.30644693970680237, 0.23196937143802643, -0.0243110079318285), (0.3008575439453125, 0.1982714682817459, -0.032096512615680695), (0.29461079835891724, 0.16948670148849487, -0.03844855725765228), (0.2956632673740387, 0.2951629161834717, -0.018741697072982788), (0.28113171458244324, 0.24991661310195923, -0.02855733595788479), (0.2720728814601898, 0.2206994593143463, -0.037832457572221756), (0.264507532119751, 0.19587412476539612, -0.04445226863026619), (0.27945131063461304, 0.31644585728645325, -0.022477993741631508), (0.2560010552406311, 0.2906804084777832, -0.03368781507015228), (0.24030670523643494, 0.27365779876708984, -0.04085111990571022), (0.2268577218055725, 0.2566198706626892, -0.04575469344854355)]"
74,Open,Right,"[(0.3264601528644562, 0.40066131949424744, 2.3357647194188758e-07), (0.35655853152275085, 0.37479591369628906, -0.014756141230463982), (0.3763258755207062, 0.3364964425563812, -0.021406050771474838), (0.3869386315345764, 0.30202919244766235, -0.027246512472629547), (0.39836385846138, 0.27740204334259033, -0.03317969664931297), (0.33633413910865784, 0.2832002639770508, -0.013535588048398495), (0.3358650505542755, 0.23758119344711304, -0.023945434018969536), (0.33361828327178955, 0.20798146724700928, -0.03239966183900833), (0.330368310213089, 0.181889608502388, -0.038753800094127655), (0.3147992193698883, 0.2838860750198364, -0.01451011560857296), (0.30636322498321533, 0.2320633828639984, -0.023947160691022873), (0.3004525601863861, 0.1980411410331726, -0.03218233585357666), (0.29395535588264465, 0.1694645881652832, -0.038223057985305786), (0.2966211438179016, 0.29597675800323486, -0.017274780198931694), (0.2830473780632019, 0.2510855197906494, -0.02767503261566162), (0.27431151270866394, 0.22182656824588776, -0.03590748459100723), (0.2662985324859619, 0.19690224528312683, -0.04131701961159706), (0.28115737438201904, 0.3167715072631836, -0.021381502971053123), (0.26221466064453125, 0.2888396978378296, -0.03210039064288139), (0.24952572584152222, 0.2688632905483246, -0.03786243125796318), (0.23822049796581268, 0.24971632659435272, -0.041261155158281326)]"
75,Open,Right,"[(0.3233199119567871, 0.401351660490036, 1.8117552258445357e-07), (0.35467004776000977, 0.3756963014602661, -0.01630527712404728), (0.37503284215927124, 0.33737507462501526, -0.023041410371661186), (0.3850141763687134, 0.3022187054157257, -0.02872113510966301), (0.39705705642700195, 0.2777121663093567, -0.03426206484436989), (0.33482205867767334, 0.28346872329711914, -0.013141976669430733), (0.33467182517051697, 0.23742328584194183, -0.021993255242705345), (0.33197686076164246, 0.20909082889556885, -0.02960895746946335), (0.32827281951904297, 0.18291975557804108, -0.03573291003704071), (0.3124435245990753, 0.2861029803752899, -0.012374735437333584), (0.30565309524536133, 0.2451000213623047, -0.020252693444490433), (0.30020254850387573, 0.22050181031227112, -0.02735801972448826), (0.29489341378211975, 0.19878125190734863, -0.033265192061662674), (0.29345738887786865, 0.29789841175079346, -0.013618580996990204), (0.28112927079200745, 0.2617267370223999, -0.02226892299950123), (0.2747313380241394, 0.23986214399337769, -0.02788558229804039), (0.26960909366607666, 0.21997298300266266, -0.03213202580809593), (0.2770862579345703, 0.31758877635002136, -0.01662500575184822), (0.25647443532943726, 0.2921193838119507, -0.02551170252263546), (0.24369418621063232, 0.2741287052631378, -0.029764356091618538), (0.23286637663841248, 0.2555609345436096, -0.03251734375953674)]"
76,Open,Right,"[(0.32620465755462646, 0.4014204740524292, 2.1869017530207202e-07), (0.35688498616218567, 0.3761965334415436, -0.01638825237751007), (0.3746981620788574, 0.3372645080089569, -0.022441422566771507), (0.37759336829185486, 0.30099231004714966, -0.026977717876434326), (0.3721248209476471, 0.2771844267845154, -0.0314348042011261), (0.33631500601768494, 0.28995633125305176, -0.015625787898898125), (0.33593112230300903, 0.24757066369056702, -0.02625427022576332), (0.33375367522239685, 0.21912358701229095, -0.03481636196374893), (0.33058837056159973, 0.19369067251682281, -0.041186023503541946), (0.31393736600875854, 0.2878771424293518, -0.015564166009426117), (0.3057117462158203, 0.2356819063425064, -0.025072496384382248), (0.29968684911727905, 0.20216290652751923, -0.03290444239974022), (0.2937527894973755, 0.17349021136760712, -0.03866767883300781), (0.29509425163269043, 0.2977941930294037, -0.017418058589100838), (0.2808077335357666, 0.2524164915084839, -0.028469430282711983), (0.27194464206695557, 0.22367040812969208, -0.03675256296992302), (0.2647162675857544, 0.1991209238767624, -0.042080558836460114), (0.27892163395881653, 0.3178727626800537, -0.020680222660303116), (0.25623440742492676, 0.2905274033546448, -0.03252466022968292), (0.24136333167552948, 0.2720423638820648, -0.03898955136537552), (0.22876298427581787, 0.25354644656181335, -0.042832039296627045)]"
77,Open,Right,"[(0.3270397484302521, 0.4008881151676178, 2.203579470005934e-07), (0.3573963940143585, 0.37460461258888245, -0.015982704237103462), (0.3755299746990204, 0.336633563041687, -0.02215861901640892), (0.3792431950569153, 0.3005695939064026, -0.026944724842905998), (0.376211017370224, 0.2744067311286926, -0.03158726543188095), (0.33599716424942017, 0.287596732378006, -0.015242795459926128), (0.33519604802131653, 0.24309486150741577, -0.025903265923261642), (0.33234158158302307, 0.2142212837934494, -0.0343816839158535), (0.3285968601703644, 0.18877461552619934, -0.040587179362773895), (0.31396570801734924, 0.28671935200691223, -0.015361732803285122), (0.3063029944896698, 0.2345617264509201, -0.02487448789179325), (0.3008258640766144, 0.20067931711673737, -0.03292117267847061), (0.295333594083786, 0.1716136783361435, -0.038727935403585434), (0.2953045666217804, 0.2976852357387543, -0.01733897253870964), (0.28124040365219116, 0.2524617910385132, -0.028140397742390633), (0.2725466191768646, 0.22335243225097656, -0.03679783269762993), (0.2654855251312256, 0.19852617383003235, -0.04240088909864426), (0.2797466814517975, 0.31835606694221497, -0.02066335454583168), (0.25723880529403687, 0.2924933135509491, -0.032517898827791214), (0.2421422004699707, 0.27426689863204956, -0.03919970616698265), (0.22930851578712463, 0.2562641501426697, -0.04305079206824303)]"
78,Open,Right,"[(0.32732483744621277, 0.40190359950065613, 2.487107337856287e-07), (0.35787442326545715, 0.37658289074897766, -0.01516675390303135), (0.37726807594299316, 0.33847421407699585, -0.021976154297590256), (0.3871098756790161, 0.30376338958740234, -0.02787197008728981), (0.39875349402427673, 0.27981555461883545, -0.03387937694787979), (0.33642882108688354, 0.2847798466682434, -0.014547966420650482), (0.3355988562107086, 0.2379550188779831, -0.02500287815928459), (0.33311301469802856, 0.20786333084106445, -0.033313728868961334), (0.32940974831581116, 0.18169637024402618, -0.03956381231546402), (0.3146198093891144, 0.2851438820362091, -0.015432694926857948), (0.3059260845184326, 0.2320564091205597, -0.02514452114701271), (0.2999406158924103, 0.19745182991027832, -0.03336120396852493), (0.29324838519096375, 0.16898119449615479, -0.03922778740525246), (0.2962201237678528, 0.29743748903274536, -0.018081817775964737), (0.28144463896751404, 0.25192856788635254, -0.02901345305144787), (0.2723061144351959, 0.22190099954605103, -0.03752460330724716), (0.2639136016368866, 0.19634249806404114, -0.04293494299054146), (0.28076300024986267, 0.31899720430374146, -0.022038647904992104), (0.26080888509750366, 0.2900192141532898, -0.03338918462395668), (0.24736064672470093, 0.270047664642334, -0.039366740733385086), (0.23528704047203064, 0.250785768032074, -0.042783234268426895)]"
79,Open,Right,"[(0.32660728693008423, 0.40106678009033203, 1.85828142207356e-07), (0.355814665555954, 0.37084895372390747, -0.013464270159602165), (0.3672536313533783, 0.32693222165107727, -0.017178796231746674), (0.3642074465751648, 0.28811222314834595, -0.020151743665337563), (0.3608790636062622, 0.2576889991760254, -0.023143045604228973), (0.33644041419029236, 0.28533628582954407, -0.00904033798724413), (0.33400189876556396, 0.24004986882209778, -0.019087854772806168), (0.33058008551597595, 0.21151858568191528, -0.027246899902820587), (0.32667306065559387, 0.18597577512264252, -0.03313232585787773), (0.31604909896850586, 0.2856449782848358, -0.009637337177991867), (0.30855146050453186, 0.23372378945350647, -0.01880008727312088), (0.3027005195617676, 0.19941452145576477, -0.026962609961628914), (0.2969988286495209, 0.1696324646472931, -0.03290868178009987), (0.29869839549064636, 0.2961176335811615, -0.012326949276030064), (0.28557178378105164, 0.25022467970848083, -0.0223092008382082), (0.2775881588459015, 0.21927937865257263, -0.029841456562280655), (0.27096477150917053, 0.19251304864883423, -0.03470434620976448), (0.28297823667526245, 0.3149896264076233, -0.01635262556374073), (0.2675412893295288, 0.28159770369529724, -0.026402942836284637), (0.2583853304386139, 0.25732341408729553, -0.03199026361107826), (0.2505691349506378, 0.23413154482841492, -0.035446763038635254)]"
80,Open,Right,"[(0.32811877131462097, 0.4025423526763916, 1.9663607986331044e-07), (0.3575866222381592, 0.3707031011581421, -0.012770255096256733), (0.3679404854774475, 0.3259046673774719, -0.016015931963920593), (0.3667508363723755, 0.2866488993167877, -0.01866374909877777), (0.3672478497028351, 0.2558775544166565, -0.021326608955860138), (0.3368566036224365, 0.2843932509422302, -0.006435237359255552), (0.33450180292129517, 0.24064132571220398, -0.015920961275696754), (0.33130747079849243, 0.21164864301681519, -0.024256328120827675), (0.327484667301178, 0.1856832206249237, -0.03030179813504219), (0.3167693316936493, 0.2847311198711395, -0.006997780874371529), (0.3091951906681061, 0.23313483595848083, -0.01553717628121376), (0.30411651730537415, 0.19831609725952148, -0.023493804037570953), (0.29893118143081665, 0.16811160743236542, -0.02911929041147232), (0.2994675934314728, 0.2948572337627411, -0.009695447050035), (0.28804144263267517, 0.24825097620487213, -0.019089506939053535), (0.28153884410858154, 0.21694818139076233, -0.02602286823093891), (0.2760709226131439, 0.18963199853897095, -0.030324265360832214), (0.28369781374931335, 0.31268665194511414, -0.013723097741603851), (0.27108436822891235, 0.27825573086738586, -0.022938719019293785), (0.26460811495780945, 0.25332120060920715, -0.02764296345412731), (0.2593851387500763, 0.22954729199409485, -0.030402423813939095)]"
