,Gesture,Handedness,Landmarks
75,Closed,Right,"[(0.31650370359420776, 0.0860537588596344, -1.1627918894419054e-07), (0.3086854815483093, 0.11025384813547134, -0.02145816944539547), (0.3003472685813904, 0.1311018317937851, -0.04069705307483673), (0.2887880802154541, 0.14749754965305328, -0.057688694447278976), (0.276406854391098, 0.1543072760105133, -0.07559078186750412), (0.31887155771255493, 0.11337216943502426, -0.047900665551424026), (0.3080972135066986, 0.12396424263715744, -0.06905940920114517), (0.29276636242866516, 0.13205279409885406, -0.08296632021665573), (0.2787642478942871, 0.13928993046283722, -0.09064959734678268), (0.31946098804473877, 0.09043452143669128, -0.04522918537259102), (0.30866023898124695, 0.0939318910241127, -0.06071687489748001), (0.2947845757007599, 0.09788535535335541, -0.06694880872964859), (0.2816179096698761, 0.10307828336954117, -0.07253976911306381), (0.31581324338912964, 0.07040546834468842, -0.04327885061502457), (0.3022276759147644, 0.06435345858335495, -0.05645955726504326), (0.28583917021751404, 0.06230562925338745, -0.06097189337015152), (0.2711356580257416, 0.06349995732307434, -0.06454477459192276), (0.3093012571334839, 0.05502928048372269, -0.04282477870583534), (0.2951568067073822, 0.04608461633324623, -0.050789475440979004), (0.28145596385002136, 0.044050443917512894, -0.05294489860534668), (0.26854753494262695, 0.044578250497579575, -0.05567364767193794)]"
76,Closed,Right,"[(0.2009858936071396, 0.19603411853313446, -1.5724702961961157e-07), (0.22494566440582275, 0.17347171902656555, -0.013685868121683598), (0.24661751091480255, 0.13195979595184326, -0.018545422703027725), (0.24293966591358185, 0.09459712356328964, -0.021359769627451897), (0.2234031856060028, 0.08034010231494904, -0.022097567096352577), (0.2098327875137329, 0.0884997695684433, -0.007828024215996265), (0.21218106150627136, 0.08275379240512848, -0.0194987915456295), (0.21955586969852448, 0.11213794350624084, -0.026471422985196114), (0.22165563702583313, 0.11783929169178009, -0.029831551015377045), (0.19044464826583862, 0.09479062259197235, -0.004795881919562817), (0.19272154569625854, 0.09108227491378784, -0.015380860306322575), (0.20282958447933197, 0.12082071602344513, -0.018258268013596535), (0.20347650349140167, 0.12755392491817474, -0.01844145730137825), (0.17417171597480774, 0.1055995374917984, -0.003710734425112605), (0.17397268116474152, 0.10034579038619995, -0.01436077244579792), (0.18585674464702606, 0.12884214520454407, -0.009579379111528397), (0.18865223228931427, 0.13810035586357117, -0.004259166773408651), (0.15784281492233276, 0.11871367692947388, -0.003733455203473568), (0.15944992005825043, 0.11201605945825577, -0.00892025325447321), (0.16991199553012848, 0.1329776793718338, -0.0035485592670738697), (0.17379789054393768, 0.14141738414764404, 0.0022829400841146708)]"
77,Closed,Right,"[(0.2830917537212372, 0.6984138488769531, -1.2271286209397658e-07), (0.30097538232803345, 0.6780154705047607, -0.012949153780937195), (0.31471049785614014, 0.6476266980171204, -0.020994244143366814), (0.31301867961883545, 0.628533661365509, -0.027771128341555595), (0.29841378331184387, 0.6277783513069153, -0.03322601690888405), (0.2716991603374481, 0.5920256972312927, -0.01185458991676569), (0.27988338470458984, 0.6147103309631348, -0.02705528773367405), (0.2867017388343811, 0.6352836489677429, -0.0385608933866024), (0.29020607471466064, 0.6433589458465576, -0.04465702176094055), (0.2514764070510864, 0.6041750907897949, -0.01107658538967371), (0.2637932002544403, 0.6321746110916138, -0.022952301427721977), (0.27291998267173767, 0.649029552936554, -0.028687559068202972), (0.2781342566013336, 0.655610203742981, -0.031285014003515244), (0.23542559146881104, 0.6232689619064331, -0.01205381564795971), (0.24933354556560516, 0.6502895951271057, -0.021626213565468788), (0.25975751876831055, 0.6644341349601746, -0.021437829360365868), (0.26520097255706787, 0.6693986654281616, -0.019794560968875885), (0.22419601678848267, 0.6453040242195129, -0.014728554524481297), (0.23476943373680115, 0.6654706597328186, -0.019889982417225838), (0.24563564360141754, 0.6778187155723572, -0.018530527129769325), (0.25194668769836426, 0.6811919808387756, -0.015731798484921455)]"
78,Closed,Right,"[(0.5055569410324097, 0.5249460935592651, -6.180700751201584e-08), (0.5411766767501831, 0.5476089715957642, -0.004527900367975235), (0.5768334269523621, 0.547652542591095, -0.00847702194005251), (0.6008670926094055, 0.533574640750885, -0.013580706901848316), (0.605722963809967, 0.510729193687439, -0.016835123300552368), (0.5921084880828857, 0.487697958946228, -0.0015586732188239694), (0.6060565710067749, 0.5139874815940857, -0.014150856994092464), (0.5890586376190186, 0.527603268623352, -0.022118117660284042), (0.5790454745292664, 0.5262970328330994, -0.0265454463660717), (0.583290159702301, 0.4716036319732666, -0.005376286804676056), (0.5965110063552856, 0.5114880204200745, -0.017863918095827103), (0.5777638554573059, 0.5223079323768616, -0.021450156345963478), (0.5680216550827026, 0.5138251185417175, -0.0225838515907526), (0.5725071430206299, 0.46206343173980713, -0.010936246253550053), (0.5835191011428833, 0.506140410900116, -0.02350461669266224), (0.5661212205886841, 0.5157440900802612, -0.02078678458929062), (0.5575155019760132, 0.5075334906578064, -0.01685565710067749), (0.5591226816177368, 0.4570767283439636, -0.017169665545225143), (0.5689646601676941, 0.49597668647766113, -0.024186590686440468), (0.5572682023048401, 0.5041930675506592, -0.020992517471313477), (0.5503613948822021, 0.495890349149704, -0.01769639365375042)]"
79,Closed,Right,"[(0.5251845121383667, 0.5327295660972595, -1.3661023956501595e-07), (0.552740752696991, 0.5461000204086304, -0.006304104812443256), (0.5819442272186279, 0.544292688369751, -0.01042234804481268), (0.6006262898445129, 0.5376638174057007, -0.014845428057014942), (0.6106220483779907, 0.5221410393714905, -0.01657968759536743), (0.5961341857910156, 0.47864842414855957, 0.0007601506658829749), (0.6137549877166748, 0.5116329193115234, -0.01269102655351162), (0.5949090719223022, 0.5281990170478821, -0.02003973349928856), (0.5870423316955566, 0.5213150978088379, -0.02410958521068096), (0.5887490510940552, 0.46464258432388306, -0.002250647870823741), (0.606894850730896, 0.5050390362739563, -0.01563263311982155), (0.5850882530212402, 0.5228236317634583, -0.01736072264611721), (0.5782870650291443, 0.5133682489395142, -0.01611907407641411), (0.5780067443847656, 0.45823934674263, -0.007649014238268137), (0.5926153063774109, 0.5016741156578064, -0.021010586991906166), (0.5727202892303467, 0.5176634192466736, -0.017526257783174515), (0.5660901665687561, 0.5068628787994385, -0.012584608048200607), (0.5658443570137024, 0.45837968587875366, -0.013872705399990082), (0.5764671564102173, 0.49417388439178467, -0.021014172583818436), (0.5638245940208435, 0.5064839124679565, -0.01811317913234234), (0.5572290420532227, 0.49803224205970764, -0.014330418780446053)]"
80,Closed,Right,"[(0.5210291743278503, 0.5213302969932556, -1.748440325854972e-07), (0.5472972393035889, 0.5378050804138184, -0.005705555900931358), (0.5778647065162659, 0.5375175476074219, -0.009201930835843086), (0.5979100465774536, 0.5294392108917236, -0.012912307865917683), (0.6066694259643555, 0.5139558911323547, -0.014442091807723045), (0.5979866981506348, 0.4744594693183899, 0.001662491005845368), (0.6110349297523499, 0.5079786777496338, -0.01024069543927908), (0.5931085348129272, 0.5225294232368469, -0.018671929836273193), (0.5839004516601562, 0.5140883326530457, -0.02408219315111637), (0.590675950050354, 0.45917049050331116, -0.0013152074534446), (0.6023917198181152, 0.4993422031402588, -0.011379609815776348), (0.5841002464294434, 0.5161651372909546, -0.014074466191232204), (0.5768978595733643, 0.5066698789596558, -0.01496104709804058), (0.5790784358978271, 0.4509008824825287, -0.006377274636179209), (0.5893630385398865, 0.49209749698638916, -0.01683860830962658), (0.5729672312736511, 0.5086759924888611, -0.013711177743971348), (0.565177857875824, 0.49894601106643677, -0.010335065424442291), (0.5648437142372131, 0.4486013352870941, -0.012401735410094261), (0.5736295580863953, 0.4829758405685425, -0.018259041011333466), (0.562445878982544, 0.4969615936279297, -0.015135279856622219), (0.5549883246421814, 0.4900478422641754, -0.011706069111824036)]"
81,Closed,Right,"[(0.46990346908569336, 0.24871188402175903, -1.7404677521426493e-07), (0.44957372546195984, 0.21409744024276733, -0.0006195458699949086), (0.4433214068412781, 0.18150591850280762, -0.004037085454910994), (0.4511997699737549, 0.15536490082740784, -0.007221700623631477), (0.46696633100509644, 0.14599257707595825, -0.009152824059128761), (0.4656710624694824, 0.14721989631652832, -0.0068210698664188385), (0.47519639134407043, 0.13941508531570435, -0.009083001874387264), (0.47676751017570496, 0.15344060957431793, -0.00935896672308445), (0.4725452661514282, 0.16549882292747498, -0.00952492281794548), (0.4863424301147461, 0.15151411294937134, -0.00929151102900505), (0.4940188527107239, 0.15222389996051788, -0.008479505777359009), (0.49274104833602905, 0.16542081534862518, -0.008100256323814392), (0.48718100786209106, 0.17666727304458618, -0.008854279294610023), (0.5047916173934937, 0.16343745589256287, -0.011173154227435589), (0.5077123045921326, 0.1696111410856247, -0.010196794755756855), (0.505293071269989, 0.18035675585269928, -0.0077153462916612625), (0.4993666410446167, 0.19099566340446472, -0.007194485515356064), (0.5194692015647888, 0.1804407685995102, -0.013298995792865753), (0.5211652517318726, 0.18531690537929535, -0.0124895591288805), (0.5170786380767822, 0.19567826390266418, -0.00882897898554802), (0.510704517364502, 0.20519256591796875, -0.00577221205458045)]"
82,Closed,Right,"[(0.47011396288871765, 0.2585107982158661, -1.3941659915417404e-07), (0.4535096287727356, 0.22563716769218445, -0.0044320677407085896), (0.44866371154785156, 0.19327355921268463, -0.008807792328298092), (0.4559576213359833, 0.167448952794075, -0.01278761588037014), (0.46804556250572205, 0.15423527359962463, -0.015499887987971306), (0.47296467423439026, 0.1686113476753235, -0.0065166582353413105), (0.48150309920310974, 0.15207166969776154, -0.011909423395991325), (0.4797419011592865, 0.1627419888973236, -0.01510699838399887), (0.47372427582740784, 0.17511440813541412, -0.01643684133887291), (0.49132779240608215, 0.17529916763305664, -0.00738777220249176), (0.49805697798728943, 0.1636306196451187, -0.010481243953108788), (0.4954414665699005, 0.1734745353460312, -0.0130300959572196), (0.4897051453590393, 0.18586494028568268, -0.014697558246552944), (0.5072460174560547, 0.18654389679431915, -0.008474105037748814), (0.5106814503669739, 0.1776645928621292, -0.010542429983615875), (0.5079412460327148, 0.18569687008857727, -0.009527728892862797), (0.5022545456886292, 0.19687022268772125, -0.008809505961835384), (0.5194166898727417, 0.20012906193733215, -0.010018564760684967), (0.521990954875946, 0.190739706158638, -0.011190964840352535), (0.5185472369194031, 0.19815276563167572, -0.008219141513109207), (0.5132196545600891, 0.20791397988796234, -0.005112187936902046)]"
83,Closed,Right,"[(0.492196649312973, 0.569061815738678, -1.680706702700263e-07), (0.47846469283103943, 0.5241883993148804, -0.001679713954217732), (0.4780343770980835, 0.4812014102935791, -0.004508152604103088), (0.4886799454689026, 0.4500139355659485, -0.006845208816230297), (0.5046523809432983, 0.4409712255001068, -0.007751287426799536), (0.5144678354263306, 0.4730304777622223, -0.006332771852612495), (0.519843339920044, 0.442935585975647, -0.006841976195573807), (0.5139063596725464, 0.450242280960083, -0.004640117287635803), (0.5101619362831116, 0.46555110812187195, -0.0027929628267884254), (0.5330895781517029, 0.4879790246486664, -0.006972210481762886), (0.5367841720581055, 0.45743945240974426, -0.006497590336948633), (0.5293022394180298, 0.4624828100204468, -0.004762360826134682), (0.5245851874351501, 0.4773842692375183, -0.0038361309561878443), (0.5468297004699707, 0.5048574209213257, -0.007029111031442881), (0.5475696921348572, 0.47497445344924927, -0.00660486426204443), (0.5395687818527222, 0.47791770100593567, -0.003429930657148361), (0.5346159934997559, 0.49020102620124817, -0.0017694591078907251), (0.5559208989143372, 0.5217096209526062, -0.006957205478101969), (0.5544127821922302, 0.49524742364883423, -0.006054848898202181), (0.5462555289268494, 0.49642214179039, -0.0021464843302965164), (0.5414162874221802, 0.5063403248786926, 0.0011395732872188091)]"
84,Closed,Right,"[(0.49333128333091736, 0.5438476800918579, -1.7509445626728848e-07), (0.4788888990879059, 0.5015841126441956, -0.0029566369485110044), (0.4745638370513916, 0.4590238034725189, -0.006657287012785673), (0.48538443446159363, 0.4268443286418915, -0.009437070228159428), (0.5025568604469299, 0.4205988347530365, -0.010552688501775265), (0.5082544088363647, 0.45435863733291626, -0.01074253674596548), (0.5175248980522156, 0.42369991540908813, -0.013114141300320625), (0.5121172666549683, 0.430063396692276, -0.011415760032832623), (0.5056523680686951, 0.4448838233947754, -0.009573136456310749), (0.5280024409294128, 0.46929505467414856, -0.010981296189129353), (0.5327381491661072, 0.43921786546707153, -0.011172386817634106), (0.5267439484596252, 0.44446128606796265, -0.009105592966079712), (0.5211684107780457, 0.45775869488716125, -0.008127731271088123), (0.5431814789772034, 0.485390305519104, -0.010648983530700207), (0.5436779260635376, 0.4593437612056732, -0.0110330143943429), (0.537966787815094, 0.4628893733024597, -0.007905086502432823), (0.532751739025116, 0.4742077589035034, -0.006277335342019796), (0.5541945099830627, 0.5016918778419495, -0.010235358960926533), (0.5534160137176514, 0.4768749475479126, -0.010700725018978119), (0.5469868183135986, 0.4796920716762543, -0.007207371294498444), (0.5423721075057983, 0.4897526204586029, -0.004114034119993448)]"
85,Closed,Right,"[(0.48634397983551025, 0.5296338200569153, -1.6639729949474713e-07), (0.4724836051464081, 0.4901283383369446, -0.002773464657366276), (0.4682970643043518, 0.44852355122566223, -0.006007439456880093), (0.47304198145866394, 0.41952231526374817, -0.009174819104373455), (0.47876855731010437, 0.40456029772758484, -0.011087385937571526), (0.5035175681114197, 0.43997082114219666, -0.005536484997719526), (0.5099617838859558, 0.40831896662712097, -0.010702255181968212), (0.5041467547416687, 0.4117111563682556, -0.013432065024971962), (0.49756938219070435, 0.42430391907691956, -0.014136020094156265), (0.5208359360694885, 0.45298877358436584, -0.006882060319185257), (0.5252459645271301, 0.42434751987457275, -0.009439959190785885), (0.5200360417366028, 0.4279578924179077, -0.010671666823327541), (0.5146647095680237, 0.44035032391548157, -0.01133720949292183), (0.5347965359687805, 0.468444287776947, -0.008379478938877583), (0.5359244346618652, 0.44356659054756165, -0.009996410459280014), (0.530910074710846, 0.44542503356933594, -0.008476483635604382), (0.5252982378005981, 0.456005722284317, -0.007393423933535814), (0.5458132028579712, 0.4854298532009125, -0.010077743791043758), (0.5456371903419495, 0.4629340171813965, -0.01075481716543436), (0.5399759411811829, 0.46307432651519775, -0.007727780379354954), (0.5349674820899963, 0.4710879325866699, -0.004735270980745554)]"
86,Closed,Right,"[(0.3684752285480499, 0.26300984621047974, -1.8196401185832656e-07), (0.3510432243347168, 0.22774049639701843, 0.0060278307646512985), (0.3510879874229431, 0.19323013722896576, 0.0057704392820596695), (0.36353692412376404, 0.17071834206581116, 0.004599055275321007), (0.3796400725841522, 0.16295282542705536, 0.004650749731808901), (0.3659828305244446, 0.15917369723320007, -0.0004467229882720858), (0.38832083344459534, 0.14664845168590546, 0.002124710474163294), (0.3883708715438843, 0.1581284999847412, 0.007181830238550901), (0.38075825572013855, 0.1685236692428589, 0.010858637280762196), (0.38383492827415466, 0.1647953987121582, -0.003951285500079393), (0.40325918793678284, 0.1577715277671814, 0.0014505470171570778), (0.3999098241329193, 0.1713443100452423, 0.00583615293726325), (0.39162537455558777, 0.18267704546451569, 0.007189522031694651), (0.4004383385181427, 0.17939740419387817, -0.006347873713821173), (0.41601765155792236, 0.17358143627643585, -7.147489668568596e-05), (0.4111906886100769, 0.18512803316116333, 0.004301650915294886), (0.4021148681640625, 0.1970915049314499, 0.004677569959312677), (0.414738267660141, 0.19878461956977844, -0.008207046426832676), (0.42447197437286377, 0.19355417788028717, -0.0014997130492702127), (0.41983699798583984, 0.2023673951625824, 0.0036806073039770126), (0.4121287167072296, 0.21203386783599854, 0.0063275545835494995)]"
87,Closed,Right,"[(0.37149959802627563, 0.2693711519241333, -1.2901659829367418e-07), (0.3519339859485626, 0.2301519215106964, 0.00435683922842145), (0.3432113230228424, 0.19529709219932556, 0.0021884615998715162), (0.350595623254776, 0.16940274834632874, -0.0008610330987721682), (0.36705583333969116, 0.16206839680671692, -0.0030626587104052305), (0.3590644299983978, 0.15926091372966766, -0.0054268562234938145), (0.382712721824646, 0.14504308998584747, -0.005748372059315443), (0.3876897096633911, 0.15779581665992737, -0.004437146242707968), (0.3822561502456665, 0.1701318472623825, -0.003875339636579156), (0.37864500284194946, 0.16506125032901764, -0.010430365800857544), (0.4019768238067627, 0.15567898750305176, -0.007192647084593773), (0.40381109714508057, 0.16989275813102722, -0.003937148954719305), (0.39609020948410034, 0.18379370868206024, -0.0032097718212753534), (0.39825233817100525, 0.17821083962917328, -0.014264040626585484), (0.4158754050731659, 0.1722184717655182, -0.009682432748377323), (0.41524723172187805, 0.184899240732193, -0.0044082701206207275), (0.40714871883392334, 0.19821999967098236, -0.0029996084049344063), (0.41545456647872925, 0.19685108959674835, -0.018004534766077995), (0.42660441994667053, 0.19195199012756348, -0.013542000204324722), (0.42363443970680237, 0.20320452749729156, -0.0073618232272565365), (0.41593635082244873, 0.21442410349845886, -0.0033976021222770214)]"
88,Closed,Right,"[(0.37198033928871155, 0.2590406537055969, -5.473307851389109e-08), (0.3549234867095947, 0.22240743041038513, 0.0021103278268128633), (0.34759455919265747, 0.18858903646469116, -0.0018959554145112634), (0.3521521985530853, 0.16417597234249115, -0.006632971111685038), (0.36509227752685547, 0.15264728665351868, -0.010120159946382046), (0.36514800786972046, 0.16235914826393127, -0.007901739329099655), (0.3791433572769165, 0.1395026296377182, -0.012569538317620754), (0.38932135701179504, 0.1416148841381073, -0.013341710902750492), (0.3880827724933624, 0.1531832218170166, -0.01279788464307785), (0.3840317130088806, 0.16729184985160828, -0.012752247042953968), (0.4019365608692169, 0.14930333197116852, -0.01450843270868063), (0.40791070461273193, 0.1565662920475006, -0.013225284405052662), (0.4023362994194031, 0.17116791009902954, -0.012465592473745346), (0.4027186334133148, 0.17998190224170685, -0.016994792968034744), (0.4178702235221863, 0.16940844058990479, -0.01669916696846485), (0.420620322227478, 0.1759193390607834, -0.013368128798902035), (0.41349276900291443, 0.18862149119377136, -0.012029388919472694), (0.4191361963748932, 0.19905167818069458, -0.021287526935338974), (0.43098610639572144, 0.19369624555110931, -0.020991401746869087), (0.4309459328651428, 0.19850091636180878, -0.017351416870951653), (0.4233459234237671, 0.20797650516033173, -0.014245686121284962)]"
89,Closed,Right,"[(0.4183775782585144, 0.18915005028247833, 1.3571368917553173e-08), (0.44388142228126526, 0.2062380015850067, -0.006186270155012608), (0.46948114037513733, 0.2062268704175949, -0.008924485184252262), (0.4851137101650238, 0.19473454356193542, -0.011942585930228233), (0.49204060435295105, 0.18210509419441223, -0.013996943831443787), (0.4821557402610779, 0.17066895961761475, -0.003005043836310506), (0.5020721554756165, 0.15757089853286743, -0.011632625944912434), (0.4908640682697296, 0.16036181151866913, -0.017281951382756233), (0.47752541303634644, 0.1676202267408371, -0.01922096498310566), (0.4727625846862793, 0.14486148953437805, -0.002446157857775688), (0.48984962701797485, 0.13152247667312622, -0.0076400828547775745), (0.4784633219242096, 0.13634304702281952, -0.009638719260692596), (0.4674040973186493, 0.143976628780365, -0.009870807640254498), (0.4597868025302887, 0.12445887178182602, -0.0032976381480693817), (0.47592616081237793, 0.11315478384494781, -0.007364670746028423), (0.46575289964675903, 0.11796098947525024, -0.005186270456761122), (0.45541271567344666, 0.12405432760715485, -0.002855938859283924), (0.4451223313808441, 0.1097538024187088, -0.004747707396745682), (0.45785048604011536, 0.10127146542072296, -0.006451323628425598), (0.45096614956855774, 0.10622399300336838, -0.0027155173011124134), (0.44316065311431885, 0.11201149225234985, 0.001042164396494627)]"
90,Closed,Right,"[(0.5599994659423828, 0.23819977045059204, -1.9641032622530474e-07), (0.5556241273880005, 0.17765900492668152, 0.01550927571952343), (0.5683145523071289, 0.142844557762146, 0.02020898275077343), (0.5876359939575195, 0.1278662085533142, 0.021916070953011513), (0.6043406128883362, 0.12741005420684814, 0.02406606823205948), (0.5999463796615601, 0.10801858454942703, 0.016080081462860107), (0.6117424964904785, 0.11043563485145569, 0.025281602516770363), (0.6048141717910767, 0.12868055701255798, 0.031137963756918907), (0.5958300828933716, 0.13987623155117035, 0.03409547731280327), (0.6219995021820068, 0.12046508491039276, 0.008462564088404179), (0.6261894106864929, 0.12796348333358765, 0.021958550438284874), (0.6172196269035339, 0.14433130621910095, 0.02570457197725773), (0.6082842350006104, 0.15661975741386414, 0.02508075349032879), (0.6371373534202576, 0.14224454760551453, 0.002701587276533246), (0.6375217437744141, 0.1489294469356537, 0.01662169210612774), (0.6268208026885986, 0.1631244271993637, 0.02045103907585144), (0.6156822443008423, 0.1745901107788086, 0.018492836505174637), (0.6486608386039734, 0.16826023161411285, -0.0023213401436805725), (0.6469427347183228, 0.17044788599014282, 0.009308204054832458), (0.6364074349403381, 0.1817738115787506, 0.015806442126631737), (0.6258153319358826, 0.19007155299186707, 0.01883193664252758)]"
91,Closed,Right,"[(0.5737730860710144, 0.22269460558891296, -1.8778575849864865e-07), (0.5605903267860413, 0.17349709570407867, 0.002763018710538745), (0.5614283680915833, 0.1341806948184967, 0.0016149207949638367), (0.5737360119819641, 0.10841019451618195, 3.766623558476567e-05), (0.5883092284202576, 0.10166618227958679, -0.00042570565710775554), (0.5943543314933777, 0.10807357728481293, -0.0005906145670451224), (0.607031524181366, 0.10302890837192535, -5.256825897959061e-05), (0.6046127080917358, 0.1156846135854721, 0.0009226552210748196), (0.5961416959762573, 0.1256522536277771, 0.0014702926855534315), (0.6153053641319275, 0.12294775992631912, -0.0041761682368814945), (0.6246005296707153, 0.1214340478181839, -0.0007834546850062907), (0.6196959614753723, 0.13415035605430603, 2.5000739697134122e-05), (0.6106024384498596, 0.14564967155456543, -0.0005995405372232199), (0.6312344670295715, 0.14442946016788483, -0.006938247941434383), (0.6348775625228882, 0.14462701976299286, -0.003178519895300269), (0.6298030018806458, 0.15492722392082214, 6.459995347540826e-05), (0.6213819980621338, 0.16567327082157135, 0.0005967580946162343), (0.6426424384117126, 0.16998930275440216, -0.009643930941820145), (0.645635724067688, 0.16679143905639648, -0.005651674699038267), (0.6387742757797241, 0.17544373869895935, -2.0634024622268043e-05), (0.6298396587371826, 0.1843401938676834, 0.0040077511221170425)]"
92,Closed,Right,"[(0.5645158886909485, 0.2702633738517761, -1.1168038582809459e-07), (0.5503828525543213, 0.22129769623279572, -0.00038478674832731485), (0.5519256591796875, 0.17696531116962433, -0.0014842606615275145), (0.5610345602035522, 0.1463993638753891, -0.002744104014709592), (0.5713345408439636, 0.12728722393512726, -0.002711822744458914), (0.5912081003189087, 0.16008400917053223, 0.0006025353213772178), (0.5982420444488525, 0.13265636563301086, -0.0006089989328756928), (0.5941982269287109, 0.1341579258441925, 0.00016113273159135133), (0.5881982445716858, 0.14416295289993286, 0.0015970278764143586), (0.6095668077468872, 0.17528526484966278, -0.0013893034774810076), (0.616605818271637, 0.1447347104549408, -0.0017986615421250463), (0.6101752519607544, 0.14768904447555542, -0.0015039659338071942), (0.6039275527000427, 0.16034835577011108, -0.0009097090805880725), (0.623151421546936, 0.19354812800884247, -0.0035065484698861837), (0.6274398565292358, 0.1634988933801651, -0.00309317116625607), (0.6207419037818909, 0.16581836342811584, -0.0006485661724582314), (0.614627480506897, 0.17701657116413116, 0.0007815646822564304), (0.6321721076965332, 0.2143447995185852, -0.005744507070630789), (0.6342148184776306, 0.18801164627075195, -0.004203567281365395), (0.6281411647796631, 0.1868823915719986, -0.00025706426822580397), (0.62302166223526, 0.19432933628559113, 0.003199794562533498)]"
93,Closed,Right,"[(0.5823400020599365, 0.6437948942184448, -2.1754162560227996e-07), (0.5800709128379822, 0.5981194376945496, -0.003548036329448223), (0.5871603488922119, 0.557439386844635, -0.007648531813174486), (0.6036077737808228, 0.5296070575714111, -0.01020002644509077), (0.6193695664405823, 0.5295803546905518, -0.010828481055796146), (0.626339316368103, 0.5713440179824829, -0.01428547315299511), (0.6357481479644775, 0.5368970632553101, -0.012815350666642189), (0.625535786151886, 0.5428162217140198, -0.0069392044097185135), (0.6186415553092957, 0.555949866771698, -0.0030620608013123274), (0.6418310403823853, 0.5911714434623718, -0.013137794099748135), (0.6486405730247498, 0.5542289614677429, -0.012147105298936367), (0.6376164555549622, 0.5554261803627014, -0.008003681898117065), (0.6302574276924133, 0.5667881369590759, -0.00588523643091321), (0.6507856249809265, 0.6101952195167542, -0.0106867840513587), (0.6546716094017029, 0.5755752921104431, -0.009669535793364048), (0.6449701189994812, 0.575192391872406, -0.005203078500926495), (0.6381596922874451, 0.5848806500434875, -0.003214743686839938), (0.6548124551773071, 0.6271389722824097, -0.008114747703075409), (0.6587662696838379, 0.5983777046203613, -0.008049635216593742), (0.6496415138244629, 0.5970249176025391, -0.0045339991338551044), (0.6429473757743835, 0.604994535446167, -0.0016969619318842888)]"
94,Closed,Right,"[(0.5799624919891357, 0.6362317204475403, -2.1289106655331125e-07), (0.5739570260047913, 0.5901891589164734, -0.0066869668662548065), (0.5796580910682678, 0.548576295375824, -0.013100706972181797), (0.5958287715911865, 0.5199838280677795, -0.017334530130028725), (0.6122133135795593, 0.5153875946998596, -0.019969945773482323), (0.6168142557144165, 0.5654456615447998, -0.020231377333402634), (0.6264520883560181, 0.5287073850631714, -0.022570159286260605), (0.6145809888839722, 0.5253500938415527, -0.01918642781674862), (0.6044747829437256, 0.5328919887542725, -0.016479849815368652), (0.6331498026847839, 0.585851788520813, -0.018632469698786736), (0.6409977674484253, 0.5465223789215088, -0.020817698910832405), (0.6290180683135986, 0.5453139543533325, -0.017605286091566086), (0.6207780838012695, 0.5562310218811035, -0.015687109902501106), (0.6429811120033264, 0.604358971118927, -0.01598859205842018), (0.6472476124763489, 0.5670145750045776, -0.017844771966338158), (0.6367926001548767, 0.5655452013015747, -0.013467539101839066), (0.629829466342926, 0.5753237009048462, -0.011042763479053974), (0.6478024125099182, 0.6195420622825623, -0.013350478373467922), (0.6508657932281494, 0.5880898237228394, -0.015494681894779205), (0.6414620876312256, 0.5865468382835388, -0.0120121780782938), (0.6350711584091187, 0.5951873660087585, -0.008888051845133305)]"
95,Closed,Right,"[(0.570973813533783, 0.6260023713111877, -1.4685809901493485e-07), (0.5673977136611938, 0.5835022330284119, -0.004469855222851038), (0.5752909779548645, 0.5409778952598572, -0.00861426256597042), (0.5855135917663574, 0.5124742388725281, -0.011361290700733662), (0.5839643478393555, 0.49840861558914185, -0.013034293428063393), (0.605959415435791, 0.5532481074333191, -0.013873198069632053), (0.6188404560089111, 0.5259585976600647, -0.017855536192655563), (0.6143338084220886, 0.5206314325332642, -0.017487788572907448), (0.6068359613418579, 0.5221226215362549, -0.016164567321538925), (0.6215496063232422, 0.5733440518379211, -0.013343077152967453), (0.6334150433540344, 0.5411580204963684, -0.016330569982528687), (0.6265043616294861, 0.5377773642539978, -0.014961679466068745), (0.6182008981704712, 0.5439852476119995, -0.013415993191301823), (0.6326565146446228, 0.5913251042366028, -0.012179275043308735), (0.6405290365219116, 0.5597948431968689, -0.014051268808543682), (0.6335808038711548, 0.5550612807273865, -0.01113586500287056), (0.6258257031440735, 0.5603873133659363, -0.00876841600984335), (0.6396020650863647, 0.6068944334983826, -0.011082826182246208), (0.6444633603096008, 0.5786203742027283, -0.011638063006103039), (0.6371222138404846, 0.5742867588996887, -0.008237224072217941), (0.6305665969848633, 0.5797009468078613, -0.0049992771819233894)]"
