,Gesture,Handedness,Landmarks
59,Open,Right,"[(0.43498215079307556, 0.2316025197505951, 2.6046384959954594e-07), (0.47037118673324585, 0.20372223854064941, -0.014359368942677975), (0.49286913871765137, 0.16161340475082397, -0.02188901975750923), (0.5032204985618591, 0.12177091091871262, -0.02965606562793255), (0.5125097036361694, 0.08496316522359848, -0.0370357520878315), (0.4727271795272827, 0.09540057182312012, -0.0018076730193570256), (0.48229819536209106, 0.04595249891281128, -0.01515306904911995), (0.49187082052230835, 0.01562006026506424, -0.0276346355676651), (0.501041829586029, -0.00695028156042099, -0.03563057258725166), (0.45411625504493713, 0.08918744325637817, -0.003201712854206562), (0.4597865641117096, 0.03487982600927353, -0.013191798701882362), (0.46567288041114807, 0.0016614720225334167, -0.023113396018743515), (0.4717825651168823, -0.024604015052318573, -0.029680509120225906), (0.4367400109767914, 0.09269528090953827, -0.00776835298165679), (0.43778425455093384, 0.03997275233268738, -0.017181934788823128), (0.44087910652160645, 0.00665900856256485, -0.022214127704501152), (0.44527557492256165, -0.019985057413578033, -0.025067858397960663), (0.41985246539115906, 0.1057889387011528, -0.014295670203864574), (0.41587844491004944, 0.06262412667274475, -0.022252222523093224), (0.4166102111339569, 0.03277931362390518, -0.02422500029206276), (0.4187243580818176, 0.007083632051944733, -0.02462746575474739)]"
60,Open,Right,"[(0.44306322932243347, 0.22604036331176758, 2.357859898438619e-07), (0.4784988462924957, 0.19769805669784546, -0.00813461747020483), (0.5015443563461304, 0.1492832750082016, -0.01029425673186779), (0.5142302513122559, 0.10920391976833344, -0.01399189792573452), (0.5213212966918945, 0.07288062572479248, -0.017593370750546455), (0.4826699197292328, 0.08760149031877518, 0.008521204814314842), (0.4954177439212799, 0.04072839766740799, -0.0018157379236072302), (0.5055992007255554, 0.010923832654953003, -0.012813377194106579), (0.5136623978614807, -0.011751964688301086, -0.020037518814206123), (0.46528616547584534, 0.07924966514110565, 0.004455931484699249), (0.4762037396430969, 0.025443248450756073, -0.0038195238448679447), (0.4846189022064209, -0.007975056767463684, -0.013572345487773418), (0.49206146597862244, -0.035148799419403076, -0.01988735981285572), (0.4468735456466675, 0.08025099337100983, -0.0026596826501190662), (0.4512127637863159, 0.02515161782503128, -0.01107974722981453), (0.4564302861690521, -0.008810386061668396, -0.01657894253730774), (0.46232256293296814, -0.03608056902885437, -0.01963048428297043), (0.42659837007522583, 0.09054052084684372, -0.011281299404799938), (0.4235675036907196, 0.04423876106739044, -0.0182074885815382), (0.42493152618408203, 0.011546298861503601, -0.020128706470131874), (0.4285077154636383, -0.01641666889190674, -0.020732635632157326)]"
61,Open,Right,"[(0.4521496295928955, 0.22918730974197388, 2.0816464996187278e-07), (0.4863508939743042, 0.20201270282268524, -0.008302326314151287), (0.5081238150596619, 0.15397006273269653, -0.011220620945096016), (0.5205367803573608, 0.11472585052251816, -0.015199626795947552), (0.5316744446754456, 0.08126862347126007, -0.01927884668111801), (0.4923754632472992, 0.09144066274166107, 0.001502014696598053), (0.506350040435791, 0.04232291132211685, -0.01010176818817854), (0.5175257325172424, 0.0105782151222229, -0.02098102495074272), (0.5269625186920166, -0.013989359140396118, -0.02815137431025505), (0.47490212321281433, 0.08315717428922653, -0.0026260188315063715), (0.48531827330589294, 0.02766558527946472, -0.011552161537110806), (0.4944287836551666, -0.0056332871317863464, -0.02024780586361885), (0.5025528073310852, -0.0318269208073616, -0.026028089225292206), (0.45682501792907715, 0.08553455770015717, -0.009323762729763985), (0.4609070122241974, 0.030097968876361847, -0.018287882208824158), (0.4667632281780243, -0.004182152450084686, -0.023331915959715843), (0.47359994053840637, -0.03182373195886612, -0.02638077549636364), (0.4372691810131073, 0.09814468026161194, -0.017352906987071037), (0.4325297176837921, 0.05261029303073883, -0.025258388370275497), (0.43418464064598083, 0.02151557058095932, -0.02740294486284256), (0.43796730041503906, -0.005229853093624115, -0.02817928045988083)]"
62,Open,Right,"[(0.45146721601486206, 0.23090669512748718, 2.0439577497199934e-07), (0.4862231910228729, 0.2006300389766693, -0.008921928703784943), (0.5083116888999939, 0.15406830608844757, -0.012280241586267948), (0.5200751423835754, 0.11539172381162643, -0.01658238284289837), (0.5307273864746094, 0.08098015934228897, -0.02100570686161518), (0.4888229966163635, 0.09219403564929962, 0.0020960276015102863), (0.5012440085411072, 0.04262590408325195, -0.009467346593737602), (0.5101208686828613, 0.011756166815757751, -0.020463382825255394), (0.5174986124038696, -0.012465693056583405, -0.027744336053729057), (0.47113746404647827, 0.08594782650470734, -0.0017406517872586846), (0.4802321195602417, 0.030958354473114014, -0.011027329601347446), (0.4880383610725403, -0.002489134669303894, -0.02043992467224598), (0.4949100613594055, -0.02963636815547943, -0.026853293180465698), (0.4534059166908264, 0.0898468866944313, -0.008324350230395794), (0.4567146599292755, 0.03513488173484802, -0.01768912374973297), (0.46205008029937744, 0.0002914145588874817, -0.023627709597349167), (0.4683086574077606, -0.028531193733215332, -0.02733842097222805), (0.4345961809158325, 0.10312175750732422, -0.016246089711785316), (0.4313056766986847, 0.05864337459206581, -0.02455955743789673), (0.433497816324234, 0.027400784194469452, -0.027416100725531578), (0.4375186562538147, -0.000518798828125, -0.028758494183421135)]"
63,Open,Right,"[(0.44774627685546875, 0.23517748713493347, 2.1178644260544388e-07), (0.4822996258735657, 0.2059769481420517, -0.010663098655641079), (0.5061090588569641, 0.1594732254743576, -0.015026635490357876), (0.5186638832092285, 0.12027294933795929, -0.020285915583372116), (0.5297389626502991, 0.08576653152704239, -0.025697577744722366), (0.48818811774253845, 0.09829329699277878, 0.0008448702865280211), (0.5014311671257019, 0.049080319702625275, -0.011849320493638515), (0.512076199054718, 0.017898723483085632, -0.02394404634833336), (0.5215272307395935, -0.00660233199596405, -0.032048970460891724), (0.47046664357185364, 0.09118331968784332, -0.002574605168774724), (0.47986850142478943, 0.038109324872493744, -0.013025598600506783), (0.4882733225822449, 0.005144350230693817, -0.023607660084962845), (0.49588194489479065, -0.021711036562919617, -0.030775152146816254), (0.4526318609714508, 0.09383538365364075, -0.008901488967239857), (0.4554809629917145, 0.040773339569568634, -0.019389472901821136), (0.4596570134162903, 0.006858378648757935, -0.025568051263689995), (0.46467816829681396, -0.021266162395477295, -0.029244551435112953), (0.43418174982070923, 0.10552646964788437, -0.016781844198703766), (0.4303552806377411, 0.06150154769420624, -0.025877472013235092), (0.4307398200035095, 0.03068600594997406, -0.028717992827296257), (0.4325418472290039, 0.003517523407936096, -0.02988789603114128)]"
64,Open,Right,"[(0.44653552770614624, 0.2282225787639618, 2.3483067934648716e-07), (0.4800185561180115, 0.1998838186264038, -0.011356975883245468), (0.5036355257034302, 0.15561287105083466, -0.01577962189912796), (0.5141019821166992, 0.11682097613811493, -0.02065368741750717), (0.5239045023918152, 0.08181137591600418, -0.025262100622057915), (0.48354947566986084, 0.08962531387805939, 0.002675539581105113), (0.49581173062324524, 0.04108550399541855, -0.00885373167693615), (0.5057719349861145, 0.012386143207550049, -0.020255979150533676), (0.5143406987190247, -0.009373091161251068, -0.027642585337162018), (0.4658641517162323, 0.08372631669044495, 0.0004396333824843168), (0.4747599959373474, 0.03031584620475769, -0.008639290928840637), (0.4826200604438782, -0.001667320728302002, -0.018405428156256676), (0.4898132085800171, -0.026751592755317688, -0.02486511878669262), (0.4483276307582855, 0.0875963568687439, -0.00488660205155611), (0.4512767791748047, 0.03428485989570618, -0.014266065321862698), (0.45604169368743896, 0.0011771470308303833, -0.02006138116121292), (0.46179598569869995, -0.025005102157592773, -0.023300616070628166), (0.4303702414035797, 0.10045979917049408, -0.011768254451453686), (0.42725473642349243, 0.056070778518915176, -0.019917335361242294), (0.42830172181129456, 0.026010580360889435, -0.022378871217370033), (0.43080729246139526, 0.00024965405464172363, -0.02312438003718853)]"
65,Open,Right,"[(0.44436633586883545, 0.22808752954006195, 2.256774109810067e-07), (0.47965481877326965, 0.19925829768180847, -0.009988857433199883), (0.5035350322723389, 0.15397605299949646, -0.013563951477408409), (0.5128703117370605, 0.11545710265636444, -0.018024854362010956), (0.5216579437255859, 0.08081203699111938, -0.022376861423254013), (0.48361101746559143, 0.09068260341882706, 0.003925533499568701), (0.49699047207832336, 0.04160469025373459, -0.007621930446475744), (0.5074678063392639, 0.01152685284614563, -0.018911054357886314), (0.515988826751709, -0.011721350252628326, -0.026175953447818756), (0.4662119448184967, 0.08398250490427017, 0.000863762223161757), (0.4765687584877014, 0.02978753298521042, -0.008830326609313488), (0.48505306243896484, -0.0035621747374534607, -0.018935291096568108), (0.4920937120914459, -0.0297558531165123, -0.02536408044397831), (0.44855621457099915, 0.08630748838186264, -0.005206592846661806), (0.45194923877716064, 0.03145337849855423, -0.015093004330992699), (0.4569307267665863, -0.003444686532020569, -0.0211947038769722), (0.4622087776660919, -0.031012408435344696, -0.02436782419681549), (0.4299328029155731, 0.09716977179050446, -0.012723746709525585), (0.42726877331733704, 0.05057961121201515, -0.021080942824482918), (0.42863985896110535, 0.01814120262861252, -0.023564964532852173), (0.4309529662132263, -0.009301230311393738, -0.0241972878575325)]"
66,Open,Right,"[(0.4436441957950592, 0.22803901135921478, 2.5814432547122124e-07), (0.479580819606781, 0.19983971118927002, -0.011783840134739876), (0.503826916217804, 0.15474727749824524, -0.01660703867673874), (0.5141769051551819, 0.1166718527674675, -0.021929321810603142), (0.5243271589279175, 0.08261023461818695, -0.027262959629297256), (0.47949597239494324, 0.08985256403684616, -0.0006610723794437945), (0.4938708245754242, 0.04129248857498169, -0.014346950687468052), (0.5063411593437195, 0.011789530515670776, -0.026886695995926857), (0.5178433060646057, -0.010255537927150726, -0.03486252576112747), (0.46188488602638245, 0.08301857113838196, -0.0033755048643797636), (0.4721701145172119, 0.02723407745361328, -0.01461369264870882), (0.4821256697177887, -0.006510831415653229, -0.0254035796970129), (0.49159950017929077, -0.03250604867935181, -0.03244766592979431), (0.44464537501335144, 0.0870622992515564, -0.009138619527220726), (0.4475933313369751, 0.031128227710723877, -0.020420413464307785), (0.453581839799881, -0.004243619740009308, -0.027750341221690178), (0.46083277463912964, -0.03221002221107483, -0.03199082612991333), (0.4269769787788391, 0.10087744891643524, -0.01639304868876934), (0.4240335524082184, 0.0563703291118145, -0.02619691751897335), (0.42559564113616943, 0.02439311146736145, -0.030116548761725426), (0.4291292428970337, -0.00393947958946228, -0.03198006749153137)]"
67,Open,Right,"[(0.44328224658966064, 0.22956117987632751, 2.489634312041744e-07), (0.4783777594566345, 0.202627032995224, -0.012563331052660942), (0.5029784440994263, 0.15628746151924133, -0.017182104289531708), (0.5141859650611877, 0.11646686494350433, -0.022021157667040825), (0.526641309261322, 0.08360733091831207, -0.026822730898857117), (0.4820330739021301, 0.09001587331295013, -0.0010480243945494294), (0.49580100178718567, 0.038975343108177185, -0.013731690123677254), (0.5070714354515076, 0.0074532777070999146, -0.025764228776097298), (0.5173351764678955, -0.016676418483257294, -0.03370623663067818), (0.46392518281936646, 0.0824391096830368, -0.003047251608222723), (0.4736168384552002, 0.02513783425092697, -0.013387472368776798), (0.4821223020553589, -0.010591387748718262, -0.0242522694170475), (0.4898907244205475, -0.03868081420660019, -0.031583502888679504), (0.4464515149593353, 0.08608876913785934, -0.007983327843248844), (0.4488701820373535, 0.02934298664331436, -0.018527405336499214), (0.45324772596359253, -0.006807275116443634, -0.026183854788541794), (0.4586479961872101, -0.035677291452884674, -0.03091098740696907), (0.4282706677913666, 0.09947336465120316, -0.014469982124865055), (0.42409148812294006, 0.05467337742447853, -0.024019598960876465), (0.42434003949165344, 0.0226362943649292, -0.02824639342725277), (0.4265172779560089, -0.006285540759563446, -0.03043871559202671)]"
68,Open,Right,"[(0.44169652462005615, 0.22172050178050995, 2.1829079344115598e-07), (0.4789237082004547, 0.19759617745876312, -0.011752528138458729), (0.5047250986099243, 0.15583536028862, -0.015681546181440353), (0.5145447254180908, 0.11606267094612122, -0.01963687874376774), (0.523770272731781, 0.08145669102668762, -0.02321184054017067), (0.48843100666999817, 0.08819126337766647, 0.0013332635862752795), (0.5025157928466797, 0.037788085639476776, -0.008817889727652073), (0.5128552317619324, 0.008210629224777222, -0.018657546490430832), (0.5208539366722107, -0.013451971113681793, -0.024901580065488815), (0.4699462354183197, 0.0797019973397255, 0.0003120253386441618), (0.48268213868141174, 0.026563823223114014, -0.007479049731045961), (0.4925400912761688, -0.0032462701201438904, -0.015594764612615108), (0.500860333442688, -0.02559838443994522, -0.020662887021899223), (0.4512159824371338, 0.08049461245536804, -0.0036045825108885765), (0.45747900009155273, 0.027569733560085297, -0.011625444516539574), (0.46444112062454224, -0.0033474713563919067, -0.01601908542215824), (0.4715452492237091, -0.026816971600055695, -0.01823223941028118), (0.43113547563552856, 0.09008079767227173, -0.009090902283787727), (0.4300212264060974, 0.045168500393629074, -0.016068708151578903), (0.43212610483169556, 0.01665336638689041, -0.017447590827941895), (0.43453001976013184, -0.006166376173496246, -0.017249327152967453)]"
69,Open,Right,"[(0.44380462169647217, 0.22573715448379517, 2.2824424661394005e-07), (0.4799998998641968, 0.19984197616577148, -0.012411599978804588), (0.5046952962875366, 0.15622420608997345, -0.01684434525668621), (0.5134957432746887, 0.1151563972234726, -0.021710358560085297), (0.5235167741775513, 0.0791243314743042, -0.026282131671905518), (0.488827109336853, 0.0908019095659256, 0.0035165061708539724), (0.5028095245361328, 0.04349943995475769, -0.007730592042207718), (0.5127260684967041, 0.013493277132511139, -0.019046666100621223), (0.5208919048309326, -0.00973605364561081, -0.02651609666645527), (0.4703410267829895, 0.08264190703630447, 0.0017222223104909062), (0.481477290391922, 0.03041835129261017, -0.007316668517887592), (0.4903443157672882, -0.0019976869225502014, -0.017098842188715935), (0.4982791244983673, -0.02730577439069748, -0.023510856553912163), (0.45140764117240906, 0.08425509184598923, -0.00337759917601943), (0.4560530483722687, 0.03174775838851929, -0.01270295213907957), (0.4619233012199402, -0.0014511793851852417, -0.01839694380760193), (0.4685303270816803, -0.027741052210330963, -0.021506061777472496), (0.4312053918838501, 0.09466822445392609, -0.010207767598330975), (0.42913877964019775, 0.05002798140048981, -0.01843980699777603), (0.4306598901748657, 0.018710263073444366, -0.02107473462820053), (0.4333777129650116, -0.008360438048839569, -0.021913010627031326)]"
70,Open,Left,"[(0.7047713994979858, 0.23967605829238892, 1.6723105034088803e-07), (0.6733191013336182, 0.21824075281620026, -0.00963566079735756), (0.6497921943664551, 0.18129289150238037, -0.015016376040875912), (0.6368440389633179, 0.14880375564098358, -0.019993891939520836), (0.6233921647071838, 0.12573450803756714, -0.02513977885246277), (0.666767954826355, 0.12630636990070343, -0.009778354316949844), (0.654138445854187, 0.07980838418006897, -0.02045125886797905), (0.646808385848999, 0.051107943058013916, -0.029094072058796883), (0.6418053507804871, 0.027192838490009308, -0.0350714735686779), (0.6881513595581055, 0.12061267346143723, -0.013292476534843445), (0.6840313673019409, 0.06719978898763657, -0.021804071962833405), (0.681068480014801, 0.0340983122587204, -0.029503902420401573), (0.6790520548820496, 0.007439702749252319, -0.03507038578391075), (0.7081999778747559, 0.125888854265213, -0.01833954267203808), (0.7102565765380859, 0.07561486959457397, -0.027304403483867645), (0.7088943719863892, 0.045133404433727264, -0.03300071135163307), (0.7067185640335083, 0.020733483135700226, -0.03701912239193916), (0.727665364742279, 0.14034761488437653, -0.02430848218500614), (0.7330816388130188, 0.1037529706954956, -0.03238324820995331), (0.7337418794631958, 0.08086064457893372, -0.03474874794483185), (0.7327100038528442, 0.0616573840379715, -0.03600223734974861)]"
71,Open,Left,"[(0.6915587186813354, 0.21423804759979248, 1.3425521672161267e-07), (0.6590896248817444, 0.1921049952507019, -0.00853780098259449), (0.6350736618041992, 0.15260770916938782, -0.012610719539225101), (0.6230831742286682, 0.11783899366855621, -0.0166506078094244), (0.6109530329704285, 0.09209442138671875, -0.020660825073719025), (0.6523193717002869, 0.09592495858669281, -0.005561253055930138), (0.6409753561019897, 0.05100231245160103, -0.01535008940845728), (0.6344581842422485, 0.022679440677165985, -0.023816965520381927), (0.6305636167526245, -0.0005717799067497253, -0.029783112928271294), (0.673238217830658, 0.09013912826776505, -0.009052584879100323), (0.6678128838539124, 0.03967195749282837, -0.016982901841402054), (0.6649225354194641, 0.008957430720329285, -0.024470169097185135), (0.6635236144065857, -0.015986613929271698, -0.029774650931358337), (0.6936451196670532, 0.09505414962768555, -0.014218362048268318), (0.6926234364509583, 0.04715033620595932, -0.02264564484357834), (0.6913062334060669, 0.018265768885612488, -0.02776559442281723), (0.6897196173667908, -0.005785204470157623, -0.03133688494563103), (0.7142974138259888, 0.10951951146125793, -0.020377404987812042), (0.7186749577522278, 0.07417953014373779, -0.028419071808457375), (0.7184617519378662, 0.05125059559941292, -0.03103134036064148), (0.7169373035430908, 0.03112364560365677, -0.032326433807611465)]"
72,Open,Left,"[(0.6765434145927429, 0.22826288640499115, 1.4547559601396642e-07), (0.6466638445854187, 0.20395386219024658, -0.00974054541438818), (0.6247016191482544, 0.16417469084262848, -0.01514983456581831), (0.6139923334121704, 0.12954184412956238, -0.020411260426044464), (0.6027212142944336, 0.10327765345573425, -0.025707993656396866), (0.6437116265296936, 0.10901656001806259, -0.007718848064541817), (0.6342564225196838, 0.06356605887413025, -0.01855185255408287), (0.6283880472183228, 0.0349755585193634, -0.027794107794761658), (0.6249716281890869, 0.011118240654468536, -0.03429296240210533), (0.6645352840423584, 0.10449369251728058, -0.011289285495877266), (0.6611968874931335, 0.05373654514551163, -0.020274272188544273), (0.6596003174781799, 0.022397615015506744, -0.028472840785980225), (0.6593550443649292, -0.003026239573955536, -0.03428851440548897), (0.6842488050460815, 0.11084016412496567, -0.016627443954348564), (0.6858393549919128, 0.06289520859718323, -0.025806831195950508), (0.6856207847595215, 0.032842181622982025, -0.03174760565161705), (0.6849115490913391, 0.00751921534538269, -0.03593464568257332), (0.703833818435669, 0.12660440802574158, -0.023042544722557068), (0.7100668549537659, 0.09110268950462341, -0.03149585798382759), (0.7104471921920776, 0.06712321937084198, -0.034561678767204285), (0.7090636491775513, 0.04627883434295654, -0.036302242428064346)]"
73,Open,Left,"[(0.6799138188362122, 0.25354623794555664, 1.432843106385917e-07), (0.6491803526878357, 0.22505676746368408, -0.010012686252593994), (0.62788325548172, 0.18567414581775665, -0.015913039445877075), (0.616730272769928, 0.1519712656736374, -0.021536290645599365), (0.6045101881027222, 0.12487664818763733, -0.027127379551529884), (0.6488460898399353, 0.13137279450893402, -0.009253451600670815), (0.6383950710296631, 0.0818592756986618, -0.020422397181391716), (0.6327442526817322, 0.05192524194717407, -0.029578261077404022), (0.62921541929245, 0.026831388473510742, -0.03608814254403114), (0.6701438426971436, 0.1274203509092331, -0.01312750019133091), (0.6680463552474976, 0.07215458899736404, -0.022664792835712433), (0.6665828227996826, 0.037147462368011475, -0.03161998093128204), (0.6653525233268738, 0.008584253489971161, -0.038105860352516174), (0.6893184781074524, 0.13536590337753296, -0.01870577596127987), (0.6928007006645203, 0.0869850367307663, -0.028985850512981415), (0.692902684211731, 0.05651475489139557, -0.03607124090194702), (0.6912158727645874, 0.031636349856853485, -0.04095422849059105), (0.7076466679573059, 0.15295502543449402, -0.02523759938776493), (0.7151570916175842, 0.11902457475662231, -0.03453934192657471), (0.716788649559021, 0.09743686020374298, -0.03801420331001282), (0.7160147428512573, 0.07901489734649658, -0.04007531702518463)]"
74,Open,Left,"[(0.6713171005249023, 0.2598598897457123, 1.799860029905176e-07), (0.6425027847290039, 0.2354522943496704, -0.010470706038177013), (0.6212546825408936, 0.19898194074630737, -0.017213383689522743), (0.6089843511581421, 0.16781656444072723, -0.023366251960396767), (0.5969831943511963, 0.1397356241941452, -0.029584703966975212), (0.6422680020332336, 0.14116281270980835, -0.012520424090325832), (0.6318132877349854, 0.0915009081363678, -0.023835832253098488), (0.6259192228317261, 0.06211261451244354, -0.032370634377002716), (0.6220523118972778, 0.03721877187490463, -0.03828814625740051), (0.6633135676383972, 0.13804879784584045, -0.01610409840941429), (0.6624254584312439, 0.08220534026622772, -0.025498876348137856), (0.6606875658035278, 0.04779430478811264, -0.0334571897983551), (0.6591833233833313, 0.020775094628334045, -0.0391596294939518), (0.6822725534439087, 0.1473558396100998, -0.02126467414200306), (0.6869859099388123, 0.09789983928203583, -0.0313839353621006), (0.687727153301239, 0.06775013357400894, -0.03800307586789131), (0.6870365738868713, 0.04301039129495621, -0.042557183653116226), (0.6999757289886475, 0.1656327098608017, -0.027292149141430855), (0.7090928554534912, 0.1305704116821289, -0.036884013563394547), (0.7123681306838989, 0.10774066299200058, -0.04047302156686783), (0.7134346961975098, 0.08772700279951096, -0.042504698038101196)]"
75,Open,Left,"[(0.6706827282905579, 0.26463645696640015, 1.6515888034973614e-07), (0.6399556994438171, 0.2387772649526596, -0.00834512896835804), (0.6185083985328674, 0.19939956068992615, -0.013121024705469608), (0.6069844961166382, 0.16690069437026978, -0.017728270962834358), (0.594731330871582, 0.140749990940094, -0.022592250257730484), (0.6377513408660889, 0.14401212334632874, -0.009328527376055717), (0.6278576254844666, 0.0959138348698616, -0.019506165757775307), (0.6218073964118958, 0.06704530864953995, -0.027474593371152878), (0.6174511313438416, 0.042432501912117004, -0.03331763297319412), (0.6593944430351257, 0.14125631749629974, -0.013911766931414604), (0.6577911972999573, 0.08689384162425995, -0.022499527782201767), (0.6554506421089172, 0.05265096575021744, -0.030522262677550316), (0.6531697511672974, 0.024869009852409363, -0.0364709235727787), (0.6788604855537415, 0.15109547972679138, -0.019974803552031517), (0.6843580603599548, 0.10123047232627869, -0.030134594067931175), (0.684315025806427, 0.07077563554048538, -0.037327803671360016), (0.6823606491088867, 0.045052677392959595, -0.042403217405080795), (0.6968108415603638, 0.17023611068725586, -0.0266366396099329), (0.7052950859069824, 0.13660399615764618, -0.0368678905069828), (0.7076972126960754, 0.11441954970359802, -0.0409063920378685), (0.7076281309127808, 0.09447144716978073, -0.043338339775800705)]"
76,Open,Left,"[(0.6655832529067993, 0.26585152745246887, 1.6935351254687703e-07), (0.6336742639541626, 0.2421005666255951, -0.008868005126714706), (0.6108232736587524, 0.20250748097896576, -0.013329210691154003), (0.6001218557357788, 0.1703493744134903, -0.01759106107056141), (0.5877396464347839, 0.1459951251745224, -0.02215833030641079), (0.6318157911300659, 0.14418910443782806, -0.008902691304683685), (0.6218277812004089, 0.09632715582847595, -0.019247177988290787), (0.6154631972312927, 0.06740069389343262, -0.027648665010929108), (0.6103239059448242, 0.042760737240314484, -0.03394978493452072), (0.6535877585411072, 0.14118686318397522, -0.013335902243852615), (0.6512143611907959, 0.0874401181936264, -0.022272687405347824), (0.6485971212387085, 0.053803689777851105, -0.03093213215470314), (0.6460803151130676, 0.026451975107192993, -0.03737847879528999), (0.6733830571174622, 0.15117663145065308, -0.019351299852132797), (0.6770721673965454, 0.10227183997631073, -0.02977602928876877), (0.6768965721130371, 0.07263157516717911, -0.03738544136285782), (0.6752756834030151, 0.047606684267520905, -0.042823873460292816), (0.6919881701469421, 0.1708066612482071, -0.02608591318130493), (0.6997559666633606, 0.13787426054477692, -0.036421746015548706), (0.702191948890686, 0.11618932336568832, -0.04077254608273506), (0.7025291919708252, 0.09638523310422897, -0.04353450983762741)]"
77,Open,Left,"[(0.6618438363075256, 0.26468291878700256, 1.6066950081494724e-07), (0.6290720105171204, 0.24342145025730133, -0.010008331388235092), (0.6055940985679626, 0.20553208887577057, -0.015407081693410873), (0.5949620604515076, 0.17284630239009857, -0.02030077949166298), (0.5835030674934387, 0.14793632924556732, -0.02528669312596321), (0.6277859210968018, 0.14511120319366455, -0.010687540285289288), (0.617172122001648, 0.09712114185094833, -0.020932253450155258), (0.6100479364395142, 0.06867795437574387, -0.029237423092126846), (0.6042973399162292, 0.04439009726047516, -0.035363856703042984), (0.6497381329536438, 0.14097264409065247, -0.014546831138432026), (0.647016167640686, 0.08620551973581314, -0.02294135093688965), (0.6434206366539001, 0.05213648080825806, -0.030911820009350777), (0.6400434970855713, 0.024565964937210083, -0.03686859458684921), (0.6695287227630615, 0.14937327802181244, -0.019999105483293533), (0.6729108691215515, 0.09892134368419647, -0.029466375708580017), (0.6718190312385559, 0.06811133772134781, -0.03633493930101395), (0.6691369414329529, 0.04249272495508194, -0.04133518040180206), (0.6881505846977234, 0.1670108288526535, -0.026332231238484383), (0.6950043439865112, 0.1323450207710266, -0.0357089564204216), (0.6962127685546875, 0.11021833121776581, -0.03931805491447449), (0.6952049732208252, 0.09095969796180725, -0.04154330864548683)]"
78,Open,Left,"[(0.6576621532440186, 0.26976844668388367, 1.5770037009588123e-07), (0.6257569193840027, 0.24807187914848328, -0.007734496612101793), (0.6007473468780518, 0.20824822783470154, -0.011953781358897686), (0.5862604379653931, 0.17519159615039825, -0.016249245032668114), (0.5703845620155334, 0.1556093990802765, -0.020913172513246536), (0.6194456219673157, 0.14761705696582794, -0.007739807944744825), (0.6078243255615234, 0.09882530570030212, -0.017552601173520088), (0.6004750728607178, 0.06988596171140671, -0.025662055239081383), (0.5948992371559143, 0.04529810696840286, -0.031811751425266266), (0.6406040191650391, 0.14338980615139008, -0.012745097279548645), (0.6353960037231445, 0.08775269240140915, -0.0211532860994339), (0.6315748691558838, 0.05324387550354004, -0.02913450077176094), (0.628421425819397, 0.025243252515792847, -0.03515837714076042), (0.6604377031326294, 0.15129753947257996, -0.019282277673482895), (0.6623231172561646, 0.09919212758541107, -0.029169846326112747), (0.6611344814300537, 0.0673227310180664, -0.036442797631025314), (0.6584864854812622, 0.040970705449581146, -0.04173064976930618), (0.6795846223831177, 0.1681082844734192, -0.02649853751063347), (0.6863968372344971, 0.13194243609905243, -0.03620833158493042), (0.6877203583717346, 0.10853234678506851, -0.0403987281024456), (0.6865113973617554, 0.08783233165740967, -0.043201882392168045)]"
79,Open,Left,"[(0.6421511769294739, 0.28245729207992554, 2.109377419401426e-07), (0.6130192279815674, 0.2618805468082428, -0.008582799695432186), (0.5897729396820068, 0.23266661167144775, -0.016442636027932167), (0.5764573216438293, 0.21298588812351227, -0.024535920470952988), (0.5621418952941895, 0.20386379957199097, -0.033420637249946594), (0.6029614210128784, 0.15936753153800964, -0.012548896484076977), (0.5908668041229248, 0.10994305461645126, -0.024755733087658882), (0.5829578042030334, 0.08264295011758804, -0.0346856452524662), (0.5755689740180969, 0.05984685570001602, -0.041541747748851776), (0.6239138841629028, 0.15547430515289307, -0.01821797527372837), (0.6204959750175476, 0.09744605422019958, -0.02830277569591999), (0.6166920065879822, 0.06269820779561996, -0.037790000438690186), (0.6123245358467102, 0.03458717465400696, -0.04466107487678528), (0.6434656977653503, 0.16306684911251068, -0.02531098574399948), (0.6460145711898804, 0.11019612848758698, -0.03563343361020088), (0.6451974511146545, 0.07709476351737976, -0.04407033324241638), (0.64266437292099, 0.050258345901966095, -0.04992106184363365), (0.6620854139328003, 0.17957012355327606, -0.03314748778939247), (0.6698741912841797, 0.14051982760429382, -0.041910331696271896), (0.6724172830581665, 0.11525610089302063, -0.04553095996379852), (0.6721563339233398, 0.09374170750379562, -0.04792746156454086)]"
